"Time","iRTT","port_source","port_dest","Protocol","Length"
"0.004554","0.004554","62280","3478","UDP","711"
"0.010533","0.010533","62280","3478","UDP","158"
"0.018290","0.018290","3478","62280","RTCP","110"
"0.001886","0.001886","443","52627","TCP","74"
"0.004693","0.004693","62280","3478","UDP","150"
"0.000238","0.000238","62280","3478","UDP","1000"
"0.000000","0.000000","52627","443","TCP","66"
"0.000079","0.000079","52627","443","TLSv1.3","583"
"0.015115","0.015115","62280","3478","UDP","153"
"0.017597","0.017597","62280","3478","UDP","752"
"0.003110","0.003110","62280","3478","UDP","87"
"0.000043","0.000043","443","50220","TLSv1.2","126"
"0.000030","0.000030","443","50220","TLSv1.2","102"
"0.000000","0.000000","443","50220","TLSv1.2","116"
"0.001788","0.001788","50220","443","TCP","66"
"0.001016","0.001016","50220","443","TLSv1.2","118"
"0.004517","0.004517","3478","62280","RTCP","110"
"0.007341","0.007341","50224","19305","STUN","188"
"0.004472","0.004472","62280","3478","UDP","157"
"0.002939","0.002939","443","50220","TCP","66"
"0.006956","0.006956","62280","3478","UDP","702"
"0.000000","0.000000","62280","3478","UDP","703"
"0.010173","0.010173","62280","3478","UDP","157"
"0.011443","0.011443","19305","50224","STUN","132"
"0.006820","0.006820","3478","62280","RTCP","110"
"0.026450","0.026450","50224","19305","TCP","66"
"0.000000","0.000000","62280","3478","UDP","157"
"0.000233","0.000233","62280","3478","UDP","894"
"0.000000","0.000000","62280","3478","UDP","153"
"0.002199","0.002199","3478","62280","RTCP","186"
"0.009863","0.009863","62280","3478","UDP","752"
"0.000949","0.000949","62280","3478","UDP","752"
"0.001359","0.001359","62280","3478","UDP","160"
"0.008835","0.008835","3478","62280","RTCP","110"
"0.011730","0.011730","62280","3478","UDP","158"
"0.009773","0.009773","62280","3478","UDP","922"
"0.002248","0.002248","62280","3478","RTCP","142"
"0.008276","0.008276","62280","3478","UDP","159"
"0.018158","0.018158","3478","62280","RTCP","114"
"0.002085","0.002085","62280","3478","UDP","153"
"0.004324","0.004324","62280","3478","UDP","773"
"0.000062","0.000062","62280","3478","UDP","773"
"0.000102","0.000102","443","52627","TCP","66"
"0.001198","0.001198","443","52627","TLSv1.3","1514"
"0.001053","0.001053","443","52627","TCP","1514"
"0.000426","0.000426","443","52627","TCP","1514"
"0.000099","0.000099","443","52627","TLSv1.3","1239"
"0.008077","0.008077","52627","443","TCP","66"
"0.004144","0.004144","62280","3478","UDP","150"
"0.006268","0.006268","62280","19302","STUN","62"
"0.005874","0.005874","52627","443","TLSv1.3","130"
"0.003375","0.003375","62280","3478","UDP","1037"
"0.000161","0.000161","52627","443","TLSv1.3","1171"
"0.004607","0.004607","62280","3478","UDP","150"
"0.005975","0.005975","19302","62280","STUN","74"
"0.002175","0.002175","3478","62280","RTCP","110"
"0.011557","0.011557","62280","3478","UDP","153"
"0.009962","0.009962","62280","3478","UDP","702"
"0.000000","0.000000","62280","3478","UDP","703"
"0.008660","0.008660","","","LOOP","60"
"0.001434","0.001434","62280","3478","UDP","151"
"0.018354","0.018354","3478","62280","RTCP","110"
"0.004319","0.004319","62280","3478","UDP","154"
"0.004084","0.004084","62280","3478","UDP","846"
"0.013130","0.013130","62280","3478","UDP","152"
"0.006769","0.006769","52624","443","TCP","1494"
"0.000058","0.000058","52624","443","TCP","686"
"0.000000","0.000000","52624","443","TLSv1.2","314"
"0.000129","0.000129","52624","443","TLSv1.2","1199"
"0.004004","0.004004","62280","3478","UDP","1102"
"0.006943","0.006943","62280","3478","UDP","152"
"0.010688","0.010688","3478","62280","RTCP","110"
"0.013803","0.013803","62280","3478","UDP","148"
"0.007371","0.007371","443","52624","TCP","66"
"0.008150","0.008150","62280","3478","UDP","818"
"0.000000","0.000000","443","52624","TCP","66"
"0.000000","0.000000","443","52624","TCP","66"
"0.000000","0.000000","443","52624","TCP","66"
"0.003253","0.003253","62280","3478","UDP","153"
"0.017611","0.017611","3478","62280","RTCP","110"
"0.008257","0.008257","443","52627","TCP","66"
"0.000000","0.000000","443","52627","TLSv1.3","245"
"0.000000","0.000000","443","52627","TLSv1.3","128"
"0.017271","0.017271","62280","3478","UDP","150"
"0.000260","0.000260","62280","3478","UDP","1077"
"0.000000","0.000000","62280","3478","UDP","87"
"0.002435","0.002435","52627","443","TCP","66"
"0.000859","0.000859","52627","443","TLSv1.3","97"
"0.003292","0.003292","443","52627","TLSv1.3","97"
"0.002648","0.002648","52627","443","TCP","66"
"0.006106","0.006106","62280","3478","UDP","744"
"0.008824","0.008824","3478","62280","RTCP","110"
"0.016104","0.016104","443","52624","TLSv1.2","849"
"0.001954","0.001954","52624","443","TCP","66"
"0.002661","0.002661","443","52627","TCP","1514"
"0.000326","0.000326","443","52627","TCP","1514"
"0.000117","0.000117","443","52627","TCP","1514"
"0.000120","0.000120","443","52627","TCP","1514"
"0.000122","0.000122","443","52627","TCP","1514"
"0.000100","0.000100","443","52627","TCP","1514"
"0.000098","0.000098","62280","3478","UDP","1067"
"0.000108","0.000108","443","52627","TCP","1514"
"0.001371","0.001371","52627","443","TCP","66"
"0.000889","0.000889","52627","443","TCP","66"
"0.001072","0.001072","52627","443","TCP","66"
"0.005556","0.005556","50220","443","TLSv1.2","105"
"0.019444","0.019444","3478","62280","RTCP","110"
"0.006422","0.006422","62280","3478","UDP","743"
