"Time","iRTT","port_source","port_dest","Protocol","Length"
"0.000000","0.000000","62280","3478","UDP","747"
"0.012379","0.012379","62280","3478","UDP","162"
"0.012142","0.012142","3478","62280","RTCP","110"
"0.006796","0.006796","62280","3478","UDP","513"
"0.000753","0.000753","62280","3478","UDP","153"
"0.020257","0.020257","62280","3478","UDP","157"
"0.006173","0.006173","","","STP","60"
"0.010055","0.010055","62280","3478","UDP","715"
"0.004243","0.004243","62280","3478","UDP","151"
"0.001924","0.001924","3478","62280","RTCP","110"
"0.034362","0.034362","62280","3478","UDP","149"
"0.000152","0.000152","62280","3478","UDP","682"
"0.002988","0.002988","62280","3478","UDP","151"
"0.012562","0.012562","3478","62280","RTCP","110"
"0.007551","0.007551","62280","3478","UDP","162"
"0.001104","0.001104","62280","3478","UDP","917"
"0.018921","0.018921","62280","3478","UDP","163"
"0.012731","0.012731","62280","3478","UDP","579"
"0.009654","0.009654","3478","62280","RTCP","110"
"0.000474","0.000474","62280","3478","UDP","178"
"0.014496","0.014496","62280","3478","UDP","161"
"0.003464","0.003464","62280","3478","UDP","943"
"0.010762","0.010762","52689","443","TCP","78"
"0.006115","0.006115","62280","3478","UDP","154"
"0.014737","0.014737","3478","62280","RTCP","110"
"0.002437","0.002437","50224","19305","STUN","188"
"0.023104","0.023104","62280","3478","UDP","157"
"0.000121","0.000121","62280","3478","UDP","875"
"0.002196","0.002196","62280","3478","UDP","161"
"0.014713","0.014713","62280","3478","UDP","736"
"0.000000","0.000000","62280","3478","UDP","737"
"0.006525","0.006525","62280","3478","UDP","159"
"0.000837","0.000837","3478","62280","RTCP","106"
"0.017929","0.017929","62280","3478","UDP","158"
"0.006308","0.006308","62280","3478","UDP","755"
"0.013308","0.013308","62280","3478","UDP","162"
"0.012222","0.012222","19305","50224","STUN","132"
"0.001878","0.001878","50224","19305","TCP","66"
"0.006152","0.006152","62280","3478","UDP","160"
"0.002885","0.002885","62280","3478","UDP","1008"
"0.017019","0.017019","62280","3478","UDP","167"
"0.013740","0.013740","62280","3478","UDP","715"
"0.008898","0.008898","3478","62280","RTCP","114"
"0.022284","0.022284","443","52689","TCP","74"
"0.012137","0.012137","62280","3478","UDP","162"
"0.000000","0.000000","62280","3478","UDP","157"
"0.000275","0.000275","62280","3478","UDP","1103"
"0.002734","0.002734","52689","443","TLSv1.3","583"
"0.000000","0.000000","52689","443","TCP","66"
"0.000507","0.000507","62280","3478","UDP","154"
"0.011989","0.011989","3478","62280","RTCP","110"
"0.007544","0.007544","62280","3478","UDP","160"
"0.001136","0.001136","62280","3478","UDP","896"
"0.018646","0.018646","62280","3478","UDP","151"
"0.016169","0.016169","62280","3478","UDP","691"
"0.000085","0.000085","62280","3478","UDP","692"
"0.006363","0.006363","3478","62280","RTCP","110"
"0.007456","0.007456","62280","3478","UDP","151"
"0.010376","0.010376","62280","3478","UDP","152"
"0.007559","0.007559","62280","3478","UDP","669"
"0.007443","0.007443","3478","62280","RTCP","186"
"0.002290","0.002290","62280","3478","RTCP","142"
"0.002195","0.002195","62280","3478","UDP","155"
"0.012718","0.012718","3478","62280","RTCP","110"
"0.007397","0.007397","62280","3478","UDP","147"
"0.002403","0.002403","62280","3478","UDP","1094"
"0.017586","0.017586","62280","3478","UDP","152"
"0.013442","0.013442","62280","3478","UDP","785"
"0.006660","0.006660","62280","3478","UDP","152"
"0.002804","0.002804","3478","62280","RTCP","110"
"0.017853","0.017853","62280","3478","UDP","150"
"0.006932","0.006932","62280","3478","UDP","1170"
"0.004537","0.004537","443","52689","TCP","66"
"0.000520","0.000520","443","52689","TCP","66"
"0.001103","0.001103","443","52689","TLSv1.3","1514"
"0.000674","0.000674","443","52689","TCP","1514"
"0.000347","0.000347","443","52689","TCP","1514"
"0.000044","0.000044","443","52689","TLSv1.3","1239"
"0.001746","0.001746","52689","443","TCP","66"
"0.000046","0.000046","52689","443","TCP","66"
"0.001159","0.001159","52689","443","TCP","66"
"0.001286","0.001286","52689","443","TCP","66"
"0.000693","0.000693","62280","3478","UDP","156"
"0.013041","0.013041","3478","62280","RTCP","110"
"0.001881","0.001881","52689","443","TLSv1.3","130"
"0.000852","0.000852","62280","3478","UDP","557"
"0.001374","0.001374","52689","443","TLSv1.3","1172"
"0.001761","0.001761","62280","3478","UDP","156"
"0.022333","0.022333","62280","3478","UDP","161"
"0.013318","0.013318","62280","3478","UDP","834"
"0.006483","0.006483","62280","3478","UDP","157"
"0.002016","0.002016","3478","62280","RTCP","110"
"0.034235","0.034235","62280","3478","UDP","157"
"0.000174","0.000174","62280","3478","UDP","798"
"0.002741","0.002741","62280","3478","UDP","154"
"0.012905","0.012905","3478","62280","RTCP","110"
"0.002457","0.002457","62280","3478","STUN","166"
"0.022673","0.022673","62280","3478","UDP","158"
"0.000130","0.000130","62280","3478","UDP","670"
"0.000315","0.000315","52686","443","TCP","1494"
"0.000000","0.000000","52686","443","TCP","686"
"0.000055","0.000055","52686","443","TLSv1.2","314"
"0.000097","0.000097","52686","443","TLSv1.2","1200"
"0.000000","0.000000","62280","3478","UDP","153"
"0.003199","0.003199","3478","62280","STUN","106"
"0.004440","0.004440","62280","3478","UDP","360"
"0.013919","0.013919","62280","3478","UDP","156"
"0.002694","0.002694","3478","62280","RTCP","110"
"0.009621","0.009621","443","52686","TCP","66"
"0.000472","0.000472","443","52686","TCP","66"
"0.000673","0.000673","443","52686","TCP","66"
"0.000345","0.000345","443","52686","TCP","66"
"0.004587","0.004587","62280","3478","UDP","171"
"0.005279","0.005279","62280","3478","UDP","668"
"0.013461","0.013461","443","52689","TCP","66"
"0.000125","0.000125","443","52689","TLSv1.3","245"
"0.000000","0.000000","443","52689","TLSv1.3","128"
"0.002116","0.002116","52689","443","TCP","66"
"0.000745","0.000745","62280","3478","UDP","156"
"0.000149","0.000149","52689","443","TCP","66"
"0.000000","0.000000","52689","443","TLSv1.3","97"
"0.010594","0.010594","443","52689","TLSv1.3","97"
"0.002133","0.002133","3478","62280","RTCP","110"
"0.000145","0.000145","52689","443","TCP","66"
"0.005659","0.005659","62280","3478","UDP","498"
"0.001566","0.001566","62280","3478","UDP","160"
"0.019346","0.019346","62280","3478","UDP","156"
"0.009320","0.009320","443","52689","TCP","1514"
"0.000320","0.000320","443","52689","TCP","1514"
"0.000147","0.000147","443","52689","TCP","1514"
"0.000139","0.000139","443","52689","TCP","1514"
"0.000146","0.000146","443","52689","TCP","1514"
"0.000278","0.000278","443","52689","TCP","1514"
"0.000115","0.000115","443","52689","TCP","1514"
"0.001201","0.001201","52689","443","TCP","66"
"0.000067","0.000067","52689","443","TCP","66"
"0.003895","0.003895","62280","3478","UDP","721"
"0.000000","0.000000","52689","443","TCP","66"
"0.000057","0.000057","52689","443","TCP","66"
"0.000000","0.000000","52689","443","TCP","66"
"0.004573","0.004573","62280","3478","UDP","155"
"0.002857","0.002857","3478","62280","RTCP","110"
"0.014185","0.014185","443","52686","TLSv1.2","849"
"0.002652","0.002652","62280","3478","UDP","160"
"0.001269","0.001269","52686","443","TCP","66"
"0.006147","0.006147","62280","3478","UDP","621"
"0.012635","0.012635","62280","3478","UDP","162"
"0.015064","0.015064","3478","62280","RTCP","110"
"0.004911","0.004911","62280","3478","UDP","161"
"0.002040","0.002040","62280","3478","UDP","1020"
"0.018253","0.018253","62280","3478","UDP","139"
"0.011970","0.011970","62280","3478","UDP","769"
"0.008327","0.008327","62280","3478","UDP","152"
"0.002607","0.002607","3478","62280","RTCP","110"
"0.035667","0.035667","443","52689","TCP","1514"
"0.000349","0.000349","443","52689","TLSv1.3","1514"
"0.000145","0.000145","443","52689","TCP","1514"
"0.000113","0.000113","443","52689","TCP","1514"
"0.000128","0.000128","443","52689","TCP","1514"
"0.000101","0.000101","443","52689","TCP","1514"
"0.000594","0.000594","62280","3478","UDP","149"
"0.000287","0.000287","62280","3478","UDP","1211"
"0.000000","0.000000","62280","3478","UDP","155"
"0.002052","0.002052","52689","443","TCP","66"
"0.001615","0.001615","52689","443","TCP","66"
"0.009170","0.009170","3478","62280","RTCP","110"
"0.006465","0.006465","62280","3478","UDP","844"
"0.000707","0.000707","62280","3478","UDP","156"
"0.018044","0.018044","443","52689","TCP","1514"
"0.000316","0.000316","443","52689","TCP","1514"
"0.000344","0.000344","443","52689","TCP","1514"
"0.000307","0.000307","443","52689","TCP","1514"
"0.000000","0.000000","443","52689","TLSv1.3","162"
"0.000302","0.000302","62280","3478","UDP","152"
"0.001145","0.001145","52689","443","TCP","66"
"0.001257","0.001257","52689","443","TCP","66"
"0.000068","0.000068","52689","443","TCP","66"
"0.011034","0.011034","62280","3478","UDP","1135"
"0.006519","0.006519","62280","3478","UDP","154"
"0.003516","0.003516","3478","62280","RTCP","110"
"0.016822","0.016822","62280","3478","UDP","156"
"0.000301","0.000301","62280","3478","UDP","1246"
"0.017134","0.017134","62280","3478","UDP","154"
"0.015974","0.015974","3478","62280","RTCP","110"
"0.001018","0.001018","62280","3478","UDP","1154"
"0.002660","0.002660","52684","443","TLSv1.2","1356"
"0.000823","0.000823","62280","3478","UDP","156"
"0.008876","0.008876","52684","443","TLSv1.2","1363"
"0.000322","0.000322","52684","443","TLSv1.2","1339"
"0.010340","0.010340","62280","3478","UDP","165"
"0.000817","0.000817","52684","443","TLSv1.2","1358"
"0.001430","0.001430","52684","443","TLSv1.2","1357"
"0.001028","0.001028","52684","443","TLSv1.2","1356"
"0.001655","0.001655","52684","443","TLSv1.2","1352"
"0.004693","0.004693","62280","3478","UDP","630"
"0.007020","0.007020","52684","443","TLSv1.2","1362"
"0.002943","0.002943","52684","443","TLSv1.2","1359"
"0.000360","0.000360","52684","443","TLSv1.2","1342"
"0.003579","0.003579","62280","3478","UDP","158"
"0.000000","0.000000","52684","443","TLSv1.2","1357"
"0.013797","0.013797","52684","443","TLSv1.2","1360"
"0.000000","0.000000","3478","62280","RTCP","106"
"0.007485","0.007485","62280","3478","UDP","175"
"0.005731","0.005731","62280","3478","UDP","1204"
"0.012151","0.012151","62280","3478","UDP","158"
"0.013527","0.013527","3478","62280","RTCP","106"
"0.024031","0.024031","50224","19305","STUN","188"
"0.000000","0.000000","62280","3478","UDP","161"
"0.000073","0.000073","62280","3478","UDP","487"
"0.000060","0.000060","62280","3478","RTCP","106"
"0.002448","0.002448","62280","3478","UDP","156"
"0.013946","0.013946","62280","3478","UDP","830"
"0.005759","0.005759","62280","3478","UDP","158"
"0.003629","0.003629","3478","62280","RTCP","114"
"0.001312","0.001312","443","52684","TCP","66"
"0.000474","0.000474","443","52684","TCP","66"
"0.000656","0.000656","443","52684","TCP","66"
"0.000322","0.000322","443","52684","TCP","66"
